,Student ID,student_name,gender,grade,school_name,reading_score,math_score,reading_pass,math_pass,School ID,type,size,budget,bps
5213,5213,Brian Schneider,M,12th,Figueroa High School,86,80,1,1,1,District,2949,1884411,639
5214,5214,Jordan Griffith,M,10th,Figueroa High School,87,77,1,1,1,District,2949,1884411,639
5215,5215,Kaitlin Ewing,F,12th,Figueroa High School,72,63,1,0,1,District,2949,1884411,639
5216,5216,Christopher Clark,M,11th,Figueroa High School,84,83,1,1,1,District,2949,1884411,639
5217,5217,Yvette Davidson,F,12th,Figueroa High School,84,64,1,0,1,District,2949,1884411,639
5218,5218,Richard Mccarthy,M,9th,Figueroa High School,74,64,1,0,1,District,2949,1884411,639
5219,5219,Gregory Freeman,M,9th,Figueroa High School,73,71,1,1,1,District,2949,1884411,639
5220,5220,Rebecca Hughes,F,10th,Figueroa High School,91,76,1,1,1,District,2949,1884411,639
5221,5221,Samantha Allen,F,9th,Figueroa High School,91,72,1,1,1,District,2949,1884411,639
5222,5222,Nancy Thomas,F,9th,Figueroa High School,90,98,1,1,1,District,2949,1884411,639
5223,5223,Margaret Garcia,F,9th,Figueroa High School,84,75,1,1,1,District,2949,1884411,639
5224,5224,Margaret Cooper,F,12th,Figueroa High School,85,92,1,1,1,District,2949,1884411,639
5225,5225,Samantha Sanford,F,10th,Figueroa High School,69,58,0,0,1,District,2949,1884411,639
5226,5226,Travis Turner,M,12th,Figueroa High School,92,91,1,1,1,District,2949,1884411,639
5227,5227,Judith Daniel,F,12th,Figueroa High School,98,74,1,1,1,District,2949,1884411,639
5228,5228,Christopher Macdonald,M,10th,Figueroa High School,99,73,1,1,1,District,2949,1884411,639
5229,5229,Amy Wall,F,9th,Figueroa High School,65,96,0,1,1,District,2949,1884411,639
5230,5230,Melissa Randolph,F,12th,Figueroa High School,69,97,0,1,1,District,2949,1884411,639
5231,5231,Randy Morgan,M,9th,Figueroa High School,64,67,0,0,1,District,2949,1884411,639
5232,5232,Jacob Morse,M,11th,Figueroa High School,71,99,1,1,1,District,2949,1884411,639
5233,5233,Jonathan Rangel,M,11th,Figueroa High School,83,59,1,0,1,District,2949,1884411,639
5234,5234,Karen Bush,F,10th,Figueroa High School,89,85,1,1,1,District,2949,1884411,639
5235,5235,Jennifer Dean,F,11th,Figueroa High School,96,60,1,0,1,District,2949,1884411,639
5236,5236,Alexander Mcintyre,M,12th,Figueroa High School,78,82,1,1,1,District,2949,1884411,639
5237,5237,Jennifer Moore,F,9th,Figueroa High School,87,72,1,1,1,District,2949,1884411,639
5238,5238,Thomas Phillips,M,9th,Figueroa High School,88,66,1,0,1,District,2949,1884411,639
5239,5239,Tony Rodriguez,M,12th,Figueroa High School,73,78,1,1,1,District,2949,1884411,639
5240,5240,Brent Jordan,M,10th,Figueroa High School,63,59,0,0,1,District,2949,1884411,639
5241,5241,Ashley Williams,F,10th,Figueroa High School,72,66,1,0,1,District,2949,1884411,639
5242,5242,Kristy Robinson,F,12th,Figueroa High School,92,73,1,1,1,District,2949,1884411,639
5243,5243,Cheryl Anderson,F,12th,Figueroa High School,81,71,1,1,1,District,2949,1884411,639
5244,5244,Robert Martinez,M,10th,Figueroa High School,90,75,1,1,1,District,2949,1884411,639
5245,5245,Joshua Bradford,M,9th,Figueroa High School,83,74,1,1,1,District,2949,1884411,639
5246,5246,Jacob Jackson,M,10th,Figueroa High School,80,87,1,1,1,District,2949,1884411,639
5247,5247,John Moss,M,11th,Figueroa High School,96,71,1,1,1,District,2949,1884411,639
5248,5248,Michael Griffith,M,9th,Figueroa High School,92,85,1,1,1,District,2949,1884411,639
5249,5249,Mark Wade,M,11th,Figueroa High School,96,91,1,1,1,District,2949,1884411,639
5250,5250,Emma Peterson,F,12th,Figueroa High School,99,90,1,1,1,District,2949,1884411,639
5251,5251,Brittany Smith,F,10th,Figueroa High School,92,71,1,1,1,District,2949,1884411,639
5252,5252,Stacy Anderson,F,10th,Figueroa High School,97,91,1,1,1,District,2949,1884411,639
5253,5253,Theresa Davis,F,9th,Figueroa High School,68,93,0,1,1,District,2949,1884411,639
5254,5254,Daniel Hodges,M,10th,Figueroa High School,81,91,1,1,1,District,2949,1884411,639
5255,5255,Charles Ortiz,M,10th,Figueroa High School,93,72,1,1,1,District,2949,1884411,639
5256,5256,Michael Johnson,M,10th,Figueroa High School,76,72,1,1,1,District,2949,1884411,639
5257,5257,Michelle Anderson,F,10th,Figueroa High School,77,76,1,1,1,District,2949,1884411,639
5258,5258,Timothy Crawford,M,9th,Figueroa High School,90,82,1,1,1,District,2949,1884411,639
5259,5259,Felicia Green,F,10th,Figueroa High School,67,63,0,0,1,District,2949,1884411,639
5260,5260,Mr. Michael Rhodes,M,12th,Figueroa High School,85,81,1,1,1,District,2949,1884411,639
5261,5261,Daniel Fowler,M,9th,Figueroa High School,76,56,1,0,1,District,2949,1884411,639
5262,5262,Jennifer Richardson,F,9th,Figueroa High School,67,86,0,1,1,District,2949,1884411,639
5263,5263,Joel Willis,M,12th,Figueroa High School,70,66,1,0,1,District,2949,1884411,639
5264,5264,Stephanie Williams,F,10th,Figueroa High School,79,86,1,1,1,District,2949,1884411,639
5265,5265,Shane Beck,M,9th,Figueroa High School,96,81,1,1,1,District,2949,1884411,639
5266,5266,Danny Lawrence,M,11th,Figueroa High School,68,76,0,1,1,District,2949,1884411,639
5267,5267,James Mckenzie,M,11th,Figueroa High School,85,99,1,1,1,District,2949,1884411,639
5268,5268,Daniel Ellis,M,11th,Figueroa High School,99,72,1,1,1,District,2949,1884411,639
5269,5269,Nathan Mahoney,M,11th,Figueroa High School,99,78,1,1,1,District,2949,1884411,639
5270,5270,Jerry Yates,M,9th,Figueroa High School,92,97,1,1,1,District,2949,1884411,639
5271,5271,Margaret Glenn,F,9th,Figueroa High School,67,98,0,1,1,District,2949,1884411,639
5272,5272,Samantha Thompson,F,11th,Figueroa High School,96,93,1,1,1,District,2949,1884411,639
5273,5273,Jesse Miller,M,10th,Figueroa High School,99,89,1,1,1,District,2949,1884411,639
5274,5274,Melissa Aguilar,F,11th,Figueroa High School,85,67,1,0,1,District,2949,1884411,639
5275,5275,Megan Olson,F,10th,Figueroa High School,71,55,1,0,1,District,2949,1884411,639
5276,5276,Nicole Tucker,F,12th,Figueroa High School,95,91,1,1,1,District,2949,1884411,639
5277,5277,Amber Clarke,F,11th,Figueroa High School,77,95,1,1,1,District,2949,1884411,639
5278,5278,Steven Swanson,M,10th,Figueroa High School,90,95,1,1,1,District,2949,1884411,639
5279,5279,Michael Lyons,M,11th,Figueroa High School,72,83,1,1,1,District,2949,1884411,639
5280,5280,Joseph Bates,M,10th,Figueroa High School,71,80,1,1,1,District,2949,1884411,639
5281,5281,William Ramirez,M,9th,Figueroa High School,80,66,1,0,1,District,2949,1884411,639
5282,5282,Sylvia Harris,F,12th,Figueroa High School,81,68,1,0,1,District,2949,1884411,639
5283,5283,David Osborne,M,10th,Figueroa High School,77,63,1,0,1,District,2949,1884411,639
5284,5284,Amanda Koch,F,12th,Figueroa High School,68,73,0,1,1,District,2949,1884411,639
5285,5285,Melvin Farrell,M,10th,Figueroa High School,63,86,0,1,1,District,2949,1884411,639
5286,5286,Sheryl Castro,F,12th,Figueroa High School,82,55,1,0,1,District,2949,1884411,639
5287,5287,Patrick Wallace,M,9th,Figueroa High School,69,58,0,0,1,District,2949,1884411,639
5288,5288,Jesus Jennings,M,12th,Figueroa High School,98,74,1,1,1,District,2949,1884411,639
5289,5289,Omar Reynolds,M,11th,Figueroa High School,87,62,1,0,1,District,2949,1884411,639
5290,5290,Douglas Davis,M,10th,Figueroa High School,70,86,1,1,1,District,2949,1884411,639
5291,5291,Henry Burns,M,12th,Figueroa High School,67,62,0,0,1,District,2949,1884411,639
5292,5292,Deborah Huffman DDS,F,9th,Figueroa High School,70,55,1,0,1,District,2949,1884411,639
5293,5293,Peter Coleman,M,9th,Figueroa High School,81,55,1,0,1,District,2949,1884411,639
5294,5294,Cory Mitchell,M,11th,Figueroa High School,79,86,1,1,1,District,2949,1884411,639
5295,5295,Sandra White,F,11th,Figueroa High School,99,96,1,1,1,District,2949,1884411,639
5296,5296,Zachary Hodge,M,9th,Figueroa High School,98,94,1,1,1,District,2949,1884411,639
5297,5297,Jaime Kane,M,11th,Figueroa High School,91,88,1,1,1,District,2949,1884411,639
5298,5298,Ronald Torres Jr.,M,12th,Figueroa High School,85,78,1,1,1,District,2949,1884411,639
5299,5299,Andrew Flynn,M,11th,Figueroa High School,80,83,1,1,1,District,2949,1884411,639
5300,5300,Shawn Ramsey,M,11th,Figueroa High School,91,81,1,1,1,District,2949,1884411,639
5301,5301,Michael Garcia,M,11th,Figueroa High School,68,85,0,1,1,District,2949,1884411,639
5302,5302,Robert Walters,M,12th,Figueroa High School,96,84,1,1,1,District,2949,1884411,639
5303,5303,Erin Johnson,F,10th,Figueroa High School,63,76,0,1,1,District,2949,1884411,639
5304,5304,Tiffany Hayes,F,11th,Figueroa High School,75,98,1,1,1,District,2949,1884411,639
5305,5305,Timothy Wolfe,M,11th,Figueroa High School,82,96,1,1,1,District,2949,1884411,639
5306,5306,Ashley Moore,F,9th,Figueroa High School,80,97,1,1,1,District,2949,1884411,639
5307,5307,Brittany Brown,F,11th,Figueroa High School,74,82,1,1,1,District,2949,1884411,639
5308,5308,Karen Watson,F,9th,Figueroa High School,80,80,1,1,1,District,2949,1884411,639
5309,5309,Jessica Greene,F,9th,Figueroa High School,69,67,0,0,1,District,2949,1884411,639
5310,5310,Denise Weiss,F,11th,Figueroa High School,66,95,0,1,1,District,2949,1884411,639
5311,5311,Brandon Moore,M,12th,Figueroa High School,66,90,0,1,1,District,2949,1884411,639
5312,5312,Briana Mitchell,F,11th,Figueroa High School,77,87,1,1,1,District,2949,1884411,639
5313,5313,Amanda Li,F,11th,Figueroa High School,70,82,1,1,1,District,2949,1884411,639
5314,5314,Paul Swanson,M,11th,Figueroa High School,77,77,1,1,1,District,2949,1884411,639
5315,5315,Susan Clark,F,10th,Figueroa High School,66,95,0,1,1,District,2949,1884411,639
5316,5316,Morgan Cobb,F,10th,Figueroa High School,85,95,1,1,1,District,2949,1884411,639
5317,5317,John Vance,M,11th,Figueroa High School,68,71,0,1,1,District,2949,1884411,639
5318,5318,Eric Jones,M,9th,Figueroa High School,64,64,0,0,1,District,2949,1884411,639
5319,5319,Anthony Beard,M,9th,Figueroa High School,96,63,1,0,1,District,2949,1884411,639
5320,5320,Tyler Brown,M,12th,Figueroa High School,68,97,0,1,1,District,2949,1884411,639
5321,5321,Daniel Moss,M,10th,Figueroa High School,76,68,1,0,1,District,2949,1884411,639
5322,5322,John West,M,10th,Figueroa High School,94,82,1,1,1,District,2949,1884411,639
5323,5323,Amanda Rios,F,10th,Figueroa High School,99,58,1,0,1,District,2949,1884411,639
5324,5324,Emily Evans,F,9th,Figueroa High School,98,63,1,0,1,District,2949,1884411,639
5325,5325,Jessica Hardy,F,10th,Figueroa High School,94,74,1,1,1,District,2949,1884411,639
5326,5326,Marc Rosales,M,12th,Figueroa High School,78,63,1,0,1,District,2949,1884411,639
5327,5327,Leslie Grimes,F,10th,Figueroa High School,69,86,0,1,1,District,2949,1884411,639
5328,5328,Dorothy Hansen,F,9th,Figueroa High School,95,58,1,0,1,District,2949,1884411,639
5329,5329,Sherri Murphy,F,9th,Figueroa High School,74,74,1,1,1,District,2949,1884411,639
5330,5330,Kristin Kelly,F,11th,Figueroa High School,74,63,1,0,1,District,2949,1884411,639
5331,5331,Stephanie Dunlap,F,10th,Figueroa High School,88,93,1,1,1,District,2949,1884411,639
5332,5332,Margaret Burgess,F,9th,Figueroa High School,78,68,1,0,1,District,2949,1884411,639
5333,5333,Christina Wilson,F,11th,Figueroa High School,88,63,1,0,1,District,2949,1884411,639
5334,5334,Anna Nguyen,F,11th,Figueroa High School,88,61,1,0,1,District,2949,1884411,639
5335,5335,Christopher Murray,M,9th,Figueroa High School,65,64,0,0,1,District,2949,1884411,639
5336,5336,Christopher Garcia,M,10th,Figueroa High School,97,57,1,0,1,District,2949,1884411,639
5337,5337,Michael Wood,M,9th,Figueroa High School,92,99,1,1,1,District,2949,1884411,639
5338,5338,Seth Howard,M,10th,Figueroa High School,86,94,1,1,1,District,2949,1884411,639
5339,5339,Robert Neal,M,9th,Figueroa High School,91,88,1,1,1,District,2949,1884411,639
5340,5340,Douglas Rangel,M,11th,Figueroa High School,91,67,1,0,1,District,2949,1884411,639
5341,5341,Emma Wright,F,11th,Figueroa High School,71,69,1,0,1,District,2949,1884411,639
5342,5342,Mr. Oscar Bautista,M,10th,Figueroa High School,98,56,1,0,1,District,2949,1884411,639
5343,5343,Margaret Garner,F,10th,Figueroa High School,85,95,1,1,1,District,2949,1884411,639
5344,5344,Brent Pearson,M,10th,Figueroa High School,75,91,1,1,1,District,2949,1884411,639
5345,5345,John Hudson,M,12th,Figueroa High School,69,87,0,1,1,District,2949,1884411,639
5346,5346,Gregory Thompson,M,11th,Figueroa High School,74,68,1,0,1,District,2949,1884411,639
5347,5347,Ralph Kelly,M,9th,Figueroa High School,93,55,1,0,1,District,2949,1884411,639
5348,5348,Sarah Scott,F,9th,Figueroa High School,87,94,1,1,1,District,2949,1884411,639
5349,5349,Heather Turner,F,11th,Figueroa High School,63,94,0,1,1,District,2949,1884411,639
5350,5350,Roy Page,M,11th,Figueroa High School,99,85,1,1,1,District,2949,1884411,639
5351,5351,Courtney Boyer,F,10th,Figueroa High School,92,73,1,1,1,District,2949,1884411,639
5352,5352,Sarah Camacho,F,11th,Figueroa High School,63,58,0,0,1,District,2949,1884411,639
5353,5353,Ellen Mcgee MD,F,12th,Figueroa High School,81,82,1,1,1,District,2949,1884411,639
5354,5354,Maurice Lee,M,11th,Figueroa High School,79,82,1,1,1,District,2949,1884411,639
5355,5355,Glenn Wood,M,10th,Figueroa High School,77,66,1,0,1,District,2949,1884411,639
5356,5356,Donald Becker,M,12th,Figueroa High School,85,85,1,1,1,District,2949,1884411,639
5357,5357,Michelle Roach,F,11th,Figueroa High School,71,92,1,1,1,District,2949,1884411,639
5358,5358,Dawn Hill,F,11th,Figueroa High School,67,94,0,1,1,District,2949,1884411,639
5359,5359,Ashley Stewart,F,12th,Figueroa High School,99,98,1,1,1,District,2949,1884411,639
5360,5360,Rebecca Ellis,F,12th,Figueroa High School,72,83,1,1,1,District,2949,1884411,639
5361,5361,Leroy Mayo,M,12th,Figueroa High School,94,90,1,1,1,District,2949,1884411,639
5362,5362,Cynthia Franklin,F,12th,Figueroa High School,87,80,1,1,1,District,2949,1884411,639
5363,5363,Max Gregory,M,12th,Figueroa High School,98,87,1,1,1,District,2949,1884411,639
5364,5364,Lance Moss,M,9th,Figueroa High School,82,57,1,0,1,District,2949,1884411,639
5365,5365,Franklin Schwartz,M,9th,Figueroa High School,81,75,1,1,1,District,2949,1884411,639
5366,5366,Carmen Johnson,F,12th,Figueroa High School,91,96,1,1,1,District,2949,1884411,639
5367,5367,Angela Wolf,F,12th,Figueroa High School,81,89,1,1,1,District,2949,1884411,639
5368,5368,Monica Brown,F,11th,Figueroa High School,91,74,1,1,1,District,2949,1884411,639
5369,5369,Juan Griffith,M,9th,Figueroa High School,94,59,1,0,1,District,2949,1884411,639
5370,5370,Javier Francis,M,12th,Figueroa High School,64,63,0,0,1,District,2949,1884411,639
5371,5371,Jeffrey Rubio,M,12th,Figueroa High School,69,55,0,0,1,District,2949,1884411,639
5372,5372,Samantha Kim,F,10th,Figueroa High School,90,82,1,1,1,District,2949,1884411,639
5373,5373,Drew Anderson,M,9th,Figueroa High School,99,65,1,0,1,District,2949,1884411,639
5374,5374,Ryan Simpson,M,11th,Figueroa High School,79,57,1,0,1,District,2949,1884411,639
5375,5375,Raymond Torres,M,11th,Figueroa High School,80,98,1,1,1,District,2949,1884411,639
5376,5376,Alexis Dominguez,F,12th,Figueroa High School,87,61,1,0,1,District,2949,1884411,639
5377,5377,Jerry Fuentes,M,10th,Figueroa High School,78,75,1,1,1,District,2949,1884411,639
5378,5378,Debra Johnson,F,10th,Figueroa High School,86,60,1,0,1,District,2949,1884411,639
5379,5379,Jennifer Anderson,F,9th,Figueroa High School,80,89,1,1,1,District,2949,1884411,639
5380,5380,Eric Giles,M,9th,Figueroa High School,96,86,1,1,1,District,2949,1884411,639
5381,5381,Colleen Johnson,F,9th,Figueroa High School,79,78,1,1,1,District,2949,1884411,639
5382,5382,Allison Washington,F,10th,Figueroa High School,93,71,1,1,1,District,2949,1884411,639
5383,5383,Felicia Gamble,F,10th,Figueroa High School,83,62,1,0,1,District,2949,1884411,639
5384,5384,Stephanie Vaughn,F,9th,Figueroa High School,73,83,1,1,1,District,2949,1884411,639
5385,5385,James Warner,M,10th,Figueroa High School,73,87,1,1,1,District,2949,1884411,639
5386,5386,Amanda Gill,F,10th,Figueroa High School,64,98,0,1,1,District,2949,1884411,639
5387,5387,Debra Barrett,F,10th,Figueroa High School,67,77,0,1,1,District,2949,1884411,639
5388,5388,Valerie Stone,F,10th,Figueroa High School,65,81,0,1,1,District,2949,1884411,639
5389,5389,Shawn Harris,M,9th,Figueroa High School,70,70,1,1,1,District,2949,1884411,639
5390,5390,Candace Garcia,F,12th,Figueroa High School,74,95,1,1,1,District,2949,1884411,639
5391,5391,Michael Thomas,M,12th,Figueroa High School,66,55,0,0,1,District,2949,1884411,639
5392,5392,Daniel Gilbert,M,10th,Figueroa High School,67,61,0,0,1,District,2949,1884411,639
5393,5393,Brandy Hoffman,F,12th,Figueroa High School,92,60,1,0,1,District,2949,1884411,639
5394,5394,Bryan Lopez,M,10th,Figueroa High School,93,77,1,1,1,District,2949,1884411,639
5395,5395,Clayton Coleman,M,9th,Figueroa High School,93,80,1,1,1,District,2949,1884411,639
5396,5396,Nicholas Jones,M,11th,Figueroa High School,78,95,1,1,1,District,2949,1884411,639
5397,5397,Joseph Maxwell,M,12th,Figueroa High School,69,96,0,1,1,District,2949,1884411,639
5398,5398,Sierra Smith,F,9th,Figueroa High School,86,97,1,1,1,District,2949,1884411,639
5399,5399,Penny Johnston,F,10th,Figueroa High School,78,91,1,1,1,District,2949,1884411,639
5400,5400,Jessica Reed,F,10th,Figueroa High School,99,57,1,0,1,District,2949,1884411,639
5401,5401,James Mason,M,10th,Figueroa High School,87,57,1,0,1,District,2949,1884411,639
5402,5402,Gregory Lester,M,12th,Figueroa High School,92,65,1,0,1,District,2949,1884411,639
5403,5403,Dana Wood,F,11th,Figueroa High School,67,88,0,1,1,District,2949,1884411,639
5404,5404,Jonathan Gibson,M,11th,Figueroa High School,69,79,0,1,1,District,2949,1884411,639
5405,5405,Fred Turner,M,9th,Figueroa High School,80,59,1,0,1,District,2949,1884411,639
5406,5406,Tyler Harrison,M,10th,Figueroa High School,97,94,1,1,1,District,2949,1884411,639
5407,5407,Kevin Jackson,M,11th,Figueroa High School,92,99,1,1,1,District,2949,1884411,639
5408,5408,Teresa Morgan,F,12th,Figueroa High School,86,64,1,0,1,District,2949,1884411,639
5409,5409,Jonathan Collier,M,12th,Figueroa High School,67,56,0,0,1,District,2949,1884411,639
5410,5410,Ian Thompson,M,9th,Figueroa High School,80,92,1,1,1,District,2949,1884411,639
5411,5411,Alexandra Rodriguez,F,11th,Figueroa High School,99,55,1,0,1,District,2949,1884411,639
5412,5412,Valerie Jacobs,F,10th,Figueroa High School,63,77,0,1,1,District,2949,1884411,639
5413,5413,Jeff Warren,M,11th,Figueroa High School,95,88,1,1,1,District,2949,1884411,639
5414,5414,Emily Andrews MD,F,11th,Figueroa High School,98,69,1,0,1,District,2949,1884411,639
5415,5415,Jessica Gonzalez,F,9th,Figueroa High School,82,57,1,0,1,District,2949,1884411,639
5416,5416,Cassandra Perez,F,10th,Figueroa High School,84,77,1,1,1,District,2949,1884411,639
5417,5417,Ryan Lee,M,11th,Figueroa High School,93,81,1,1,1,District,2949,1884411,639
5418,5418,Sabrina Navarro,F,11th,Figueroa High School,71,61,1,0,1,District,2949,1884411,639
5419,5419,Debbie Campbell,F,9th,Figueroa High School,95,83,1,1,1,District,2949,1884411,639
5420,5420,Janet Martin,F,9th,Figueroa High School,91,67,1,0,1,District,2949,1884411,639
